commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_content,post_builder_type,post_nixpkgs_base,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,hybrid_build_success,hybrid_build_time,random_order,post_src_ref,post_src_ref_attr
8a45925d3567391944a2f50c009cc3a9730fb252,4c574b7e0c34cc7fb48a8b537abce9f2ed696c2a,2025-10-22,pkgs/by-name/de/dependabot-cli/package.nix,dependabot-cli,1.76.0,"fetchFromGitHub {␤    owner = ""dependabot"";␤    repo = ""cli"";␤    rev = ""v${version}"";␤    hash = ""sha256-fSb2zzddwGJ1r9NhPEhE1WCndyoBK4VLOP3CmQUcjy0="";␤  }",buildGoModule,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,dependabot-cli,1.76.1,"fetchFromGitHub {␤    owner = ""dependabot"";␤    repo = ""cli"";␤    rev = ""v${version}"";␤    hash = ""sha256-i/Kr+69ws3HDWS+cQSn3cZzvW6GzKT+Avd3fZfvSA/c="";␤  }",buildGoModule,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,5,10,2025-10-10,20c5058708cab2dccb0df952c331aa6cbfd63507,12,2023-11-08,FALSE,7.22,1,v1.76.1,rev
c0731d8ae067f4a4108ca0d1e415a93455217e7b,a6e232ca47d92085c6981654c84b7c6b34ff5292,2025-10-22,pkgs/by-name/cl/claude-code-router/package.nix,claude-code-router,1.0.59,"fetchFromGitHub {␤    owner = ""musistudio"";␤    repo = ""claude-code-router"";␤    rev = ""4617d66492cf37539d9567044f6ffec7844af2ee"";␤    hash = ""sha256-LC1JIOLaNLYNIIDofgFj+is4mwLjRjD3aAOt/nHRUmo="";␤  }",buildNpmPackage,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,claude-code-router,1.0.64,"fetchFromGitHub {␤    owner = ""musistudio"";␤    repo = ""claude-code-router"";␤    rev = ""1a4462a92362e8c41d4539dc1a79fb85fccf9559"";␤    hash = ""sha256-q818e8PcKjdBqYk6WfGLKQ8pybXWVxmNV8KX7GjEQq0="";␤  }",buildNpmPackage,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,1,5,6,2025-10-10,d4d2689fc05595eaaceebb41ad17c95d03b992f2,12,,FALSE,0.75,2,1a4462a92362e8c41d4539dc1a79fb85fccf9559,rev
e2a14b9697ba960be0ae8a08693bfa460ddcb999,d580dc1de23ac381ccb0f1b6feaf49f2e5b63255,2025-10-21,pkgs/by-name/am/amazon-q-cli/package.nix,amazon-q-cli,1.17.1,"fetchFromGitHub {␤    owner = ""aws"";␤    repo = ""amazon-q-developer-cli"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-bRin4JKnBsWLvk+dIwHWAf4KKD1n6FOf2wICYNZpHd4="";␤  }",buildRustPackage,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,amazon-q-cli,1.18.1,"fetchFromGitHub {␤    owner = ""aws"";␤    repo = ""amazon-q-developer-cli"";␤    tag = finalAttrs.version;␤    hash = ""sha256-wAcxXDEadPgyb3OpQXWxOEX3AMtf0ubx0J/H9Iff+rk="";␤  }",buildRustPackage,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,4,1,5,2025-10-06,98dc7af1ab8fb38be111168625e013e29e059419,15,2025-03-18,FALSE,25.21,3,1.18.1,tag
13080f7735f45db26781c56b21c960e39c84b0bb,689a0c5dadcaf985aadc29a3b0d5b8600d5016c6,2025-10-17,pkgs/by-name/fr/frozen/package.nix,frozen,unstable-2021-02-23,"fetchFromGitHub {␤    owner = ""cesanta"";␤    repo = ""frozen"";␤    rev = ""21f051e3abc2240d9a25b2add6629b38e963e102"";␤    hash = ""sha256-BpuYK9fbWSpeF8iPT8ImrV3CKKaA5RQ2W0ZQ03TciR0="";␤  }",mkDerivation,3cbe716e2346710d6e1f7c559363d14e11c32a43,frozen,1.7,"fetchFromGitHub {␤    owner = ""cesanta"";␤    repo = ""frozen"";␤    tag = finalAttrs.version;␤    hash = ""sha256-dOQb6wVufkqOSVZa2o8A1DLad0zvo2xQzmu09J2ZT7E="";␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,2,2,4,2025-03-13,e6fe6f4b7ccc74e0a3d2a0eccabd527c7b12b2fd,218,2024-11-09,TRUE,0.53,4,1.7,tag
2a6c2031739d2ef0832971fd9d981bbb3864b2ae,85a03d7c9812447f9149ee10d081bc7ee22a77f4,2025-10-21,pkgs/by-name/we/werf/package.nix,werf,2.49.0,"fetchFromGitHub {␤    owner = ""werf"";␤    repo = ""werf"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-K999EgTbyQeLO1xm94WeOAQ5Ld3stOuAI4LGs4fSU5g="";␤  }",buildGoModule,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,werf,2.51.0,"fetchFromGitHub {␤    owner = ""werf"";␤    repo = ""werf"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-ZvEX834FLSQ5va5hbWxDibx0D6r9RZ8y4S6kNhVUEpM="";␤  }",buildGoModule,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,5,10,2025-10-12,82a8b2ccc47db01908b316565fb96828d8020bdc,9,2024-06-18,FALSE,29.75,5,v2.51.0,tag
78729c2c4a98cfe7ecc046114519c0e0968d4609,5e2a59a5b1a82f89f2c7e598302a9cacebb72a67,2025-10-21,pkgs/by-name/qd/qdmr/package.nix,qdmr,0.12.3,"fetchFromGitHub {␤    owner = ""hmatuschek"";␤    repo = ""qdmr"";␤    rev = ""v${version}"";␤    hash = ""sha256-rb59zbYpIziqXWTjTApWXnkcpRiAUIqPiInEJdsYd48="";␤  }",mkDerivation,63bdb5d90fa2fa11c42f9716ad1e23565613b07c,qdmr,0.13.1,"fetchFromGitHub {␤    owner = ""hmatuschek"";␤    repo = ""qdmr"";␤    rev = ""v${version}"";␤    hash = ""sha256-Vz7di9VwrvtSCea3pipSCEw9pHfRv9lJn9jKzboyh6E="";␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,11,7,18,2025-09-27,2825dc337d38fc64ff16864af6be38d8a4219c88,24,2025-06-26,FALSE,3.19,6,v0.13.1,rev
9ac9b3e391e05158745775782931b934a8229f2d,627630276c62426e9468295b5aaac6971c7fc24a,2025-10-21,pkgs/by-name/op/opencode/package.nix,opencode,0.15.8,"fetchFromGitHub {␤    owner = ""sst"";␤    repo = ""opencode"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-6brfh6yTFGnhUo9kZ5VAcC1whhMPJYYwVIT7j6g+wkw="";␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,opencode,0.15.10,"fetchFromGitHub {␤    owner = ""sst"";␤    repo = ""opencode"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-aP0CLHfuF21GXIvBTgs8RWpcCXOwy1oPW2P8jEU/4u4="";␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,4,8,2025-10-18,7af066a57bf853e0c6013b371c9896dcac7b0397,3,2025-04-27,FALSE,13.14,7,v0.15.10,tag
3379edc0b0e819751e666ed085f4fc1c1fe6a131,5e2a59a5b1a82f89f2c7e598302a9cacebb72a67,2025-10-21,pkgs/by-name/ro/rotonda/package.nix,rotonda,0.4.2,"fetchFromGitHub {␤    owner = ""NLnetLabs"";␤    repo = ""rotonda"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-B2sdQr9PctWZBpDuatJkUApW5T98BQa4HiqL8+HHevY="";␤  }",buildRustPackage,63bdb5d90fa2fa11c42f9716ad1e23565613b07c,rotonda,0.5.0,"fetchFromGitHub {␤    owner = ""NLnetLabs"";␤    repo = ""rotonda"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-7SVhxUpQq1CCDYNc0xza/2ixjKF8kHBSobt4S+azLQU="";␤  }",buildRustPackage,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,7,4,11,2025-08-11,04b0a4711b54af98cb55f68263cf8e3d904c6b7a,71,2024-01-23,FALSE,16.62,8,v0.5.0,tag
f6a4e3502e0494e0c7b975707faee2ba618ca5bd,3c3988cce18bf31db263dd0374e34cb65e696def,2025-10-21,pkgs/by-name/sl/slade/package.nix,slade,3.2.7,"fetchFromGitHub {␤    owner = ""sirjuddington"";␤    repo = ""SLADE"";␤    tag = finalAttrs.version;␤    hash = ""sha256-+i506uzO2q/9k7en6CKs4ui9gjszrMOYwW+V9W5Lvns="";␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,slade,3.2.8,"fetchFromGitHub {␤    owner = ""sirjuddington"";␤    repo = ""SLADE"";␤    tag = finalAttrs.version;␤    hash = ""sha256-skJpcxLSInAzBHGtxdTWAqocXQKKQY7vJfUx8ZAlMqc="";␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,2,4,2025-08-26,0002bb7cd225da193572ccc6f18d1e5ff814b78c,56,2025-08-26,FALSE,2.12,9,3.2.8,tag
2d230472558f82593409fd0e09ff04ed6406f4c8,3d0c36a934d3f07f97b4f4b9d795ed3d43e9b19c,2025-10-20,pkgs/by-name/fo/forgejo-runner/package.nix,forgejo-runner,11.1.2,"fetchFromGitea {␤    domain = ""code.forgejo.org"";␤    owner = ""forgejo"";␤    repo = ""runner"";␤    rev = ""v${version}"";␤    hash = ""sha256-/rkBrG8hRn52M1ybjbWtSDFYsJ4fHzw9qAoc5325g9A="";␤  }",buildGoModule,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,forgejo-runner,11.2.0,"fetchFromGitea {␤    domain = ""code.forgejo.org"";␤    owner = ""forgejo"";␤    repo = ""runner"";␤    rev = ""v${version}"";␤    hash = ""sha256-hjrn36Fm2kIKqn16DOPcrMF38dhsGOZVHCTrhkS99QQ="";␤  }",buildGoModule,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,1,3,2025-10-03,dc9896f546b4cb82d4ad84a343760f703f726031,17,2024-04-04,FALSE,9,10,v11.2.0,rev
26aa06fad6311da23d26032ff93f1d89bca7c955,b43c43d64210a5ca78b0bc87578ec1fda625fdfa,2025-10-21,pkgs/by-name/li/libcaption/package.nix,libcaption,0.7,"fetchFromGitHub {␤    owner = ""szatmary"";␤    repo = ""libcaption"";␤    tag = finalAttrs.version;␤    hash = ""sha256-OBtxoFJF0cxC+kfSK8TIKIdLkmCh5WOJlI0fejnisJo="";␤    fetchSubmodules = true;␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,libcaption,0.8,"fetchFromGitHub {␤    owner = ""szatmary"";␤    repo = ""libcaption"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-9tszEKR30GHoGQ3DE9ejU3yOdtDiZwSZHiIJUPLgOdU="";␤    fetchSubmodules = true;␤  }",mkDerivation,cb82756ecc37fa623f8cf3e88854f9bf7f64af93,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,5,0,5,2025-07-31,7091e75f78a96fe617a1711eb9f13f4a58c439d1,82,2024-11-09,FALSE,0.67,11,v0.8,tag
96843d35135b75c7623ddfc0aca00a2826e1d709,07780cfad8348c9aa80f322f8cab5454879e2f4c,2025-10-12,pkgs/by-name/r2/r2modman/package.nix,r2modman,3.2.3,"fetchFromGitHub {␤    owner = ""ebkr"";␤    repo = ""r2modmanPlus"";␤    rev = ""v${finalAttrs.version}"";␤    hash = ""sha256-0LlZsyUSVuDakbNUzJ1ZUBe9KxWNd0ONKkPafwbCINY="";␤  }",mkDerivation,832e3b6db48508ae436c2c7bfc0cf914eac6938e,r2modman,3.2.9,"fetchFromGitHub {␤    owner = ""ebkr"";␤    repo = ""r2modmanPlus"";␤    rev = ""v${finalAttrs.version}"";␤    hash = ""sha256-rnW8itUsP2a09gQU3IXZI7kSVKIxxCgbt15NoH/g0a8="";␤  }",mkDerivation,832e3b6db48508ae436c2c7bfc0cf914eac6938e,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,0,4,2025-10-02,9bf50ebcdfff0a5724765a496c3f08732a74510d,10,2024-11-09,FALSE,5.06,12,v3.2.9,rev
b1144748e95e3e8b1bf54cd3ba1e082a0a58d8e5,fac5e90ad92ec6fadc3519f425152145688b6789,2025-10-20,pkgs/by-name/li/lincity-ng/package.nix,lincity-ng,2.13.1,"fetchFromGitHub {␤    owner = ""lincity-ng"";␤    repo = ""lincity-ng"";␤    tag = ""lincity-ng-${finalAttrs.version}"";␤    hash = ""sha256-ACJVhMq2IEJNrbAdmkgHxQV0uKSXpwR8a/5jcrQS+oI="";␤  }",mkDerivation,87848bf0cc4f87717fc813a4575f07330c3e743c,lincity-ng,2.14.2,"fetchFromGitHub {␤    owner = ""lincity-ng"";␤    repo = ""lincity-ng"";␤    tag = ""lincity-ng-${finalAttrs.version}"";␤    hash = ""sha256-HW+bB9xnrok8tWKIJJUt3Qgo5e9HmI6NZORG4PazmEM="";␤  }",mkDerivation,87848bf0cc4f87717fc813a4575f07330c3e743c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,12,17,2025-10-17,8af2600b437876b6724a821ad23788b47cf6393e,3,,FALSE,5.47,13,lincity-ng-2.14.2,tag
4eb419e295309c30b48c167abd7c79e4fe9bc00a,3b837fa81a2be3f89f97a5a90975cbd2191af803,2025-09-29,pkgs/by-name/gl/gleam/package.nix,gleam,1.12.0,"fetchFromGitHub {␤    owner = ""gleam-lang"";␤    repo = ""gleam"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-Qjl+I09tnBbGc771SVJVb6fzAZ2tVOnBNhGfrIUh824="";␤  }",buildRustPackage,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,gleam,1.13.0,"fetchFromGitHub {␤    owner = ""gleam-lang"";␤    repo = ""gleam"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-06ap5z1vtv2Rsd98LcLRpvxff1NfkuHNdI844DZuEhQ="";␤  }",buildRustPackage,9547cfd27b5158eb612a6812dfc5c7b3d118b996,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,3,6,2025-07-18,deef2074f14559dd1ac62d57347ea7a047efac19,73,2025-04-17,FALSE,17.2,14,v1.13.0,tag
0afa0fafce2489f8641d9a8b656487e218ff74ec,c231242f00f120aa8523290fbfdbfdadd3818c66,2025-10-18,pkgs/by-name/ra/ramalama/package.nix,ramalama,0.12.3,"fetchFromGitHub {␤    owner = ""containers"";␤    repo = ""ramalama"";␤    tag = ""v${version}"";␤    hash = ""sha256-PnuAPQ9RF7IRnmHtUrwDRXIKEzZBDEU2mWfG5FyfY0c="";␤  }",buildPythonApplication,34761aab73dd38c9b61f92838c9055a96e46593c,ramalama,0.13.0,"fetchFromGitHub {␤    owner = ""containers"";␤    repo = ""ramalama"";␤    tag = ""v${version}"";␤    hash = ""sha256-S4TZN+vExZ/5KJOgkhwlX0p+xPDI6tjmS2WDWgXzDOI="";␤  }",buildPythonApplication,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,18,11,29,2025-10-03,79847f67b982038a2a8cc8989da764e197f54298,15,2025-05-10,FALSE,7.73,16,v0.13.0,tag
b9e30a0bb6d4ed9b3cc78ba9a4fdec26d6fb1807,3dbb3a5929fb63cfba97c71148875d21963b839e,2025-10-18,pkgs/by-name/sb/sbctl/package.nix,sbctl,0.17,"fetchFromGitHub {␤    owner = ""Foxboron"";␤    repo = ""sbctl"";␤    tag = version;␤    hash = ""sha256-7dCaWemkus2GHxILBEx5YvzdAmv89JfcPbqZZ6QwriI"";␤  }",buildGoModule,36226520e9f7a35bf341cbe3b6a1ff9047bec6d9,sbctl,0.18,"fetchFromGitHub {␤    owner = ""Foxboron"";␤    repo = ""sbctl"";␤    tag = version;␤    hash = ""sha256-Q8uQ74XvteMRcnUPu1PjLAPWt3jeI7aF4m3QMjiZJis="";␤  }",buildGoModule,36226520e9f7a35bf341cbe3b6a1ff9047bec6d9,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,6,1,7,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,88,2024-05-25,FALSE,12.44,17,0.18,tag
3aade266ca88c9cbcbafeea5c7f3e08c1bee9c47,2b960c563e802545dcb2628da0643b640ee4526e,2025-10-18,pkgs/by-name/na/naja/package.nix,naja,0.2.2,"fetchFromGitHub {␤    owner = ""najaeda"";␤    repo = ""naja"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-cm9MwN60R/K2bL4FWpvusFmb2ENYEYg8NcMVgmeTj0c="";␤    fetchSubmodules = true;␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,naja,0.2.12,"fetchFromGitHub {␤    owner = ""najaeda"";␤    repo = ""naja"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-NqxgFAD/JHh1rgtuv/NTda5oEx79NgdafL3fDLJO2kU="";␤    fetchSubmodules = true;␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,9,3,12,2025-09-14,42bd6a126f26dc242bb5fb1c904d657a2c875584,34,2024-07-27,FALSE,3.68,19,v0.2.12,tag
4acf339a5d00d020c058528b9f2b4911878a44ab,c231242f00f120aa8523290fbfdbfdadd3818c66,2025-10-18,pkgs/by-name/ra/raffi/package.nix,raffi,0.8.2,"fetchFromGitHub {␤    owner = ""chmouel"";␤    repo = ""raffi"";␤    rev = ""v${version}"";␤    hash = ""sha256-97gZZp2taX800Izhya4mYzS4PtCNCBbRnrn6cm1w8zY="";␤  }",buildRustPackage,34761aab73dd38c9b61f92838c9055a96e46593c,raffi,0.9.0,"fetchFromGitHub {␤    owner = ""chmouel"";␤    repo = ""raffi"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-k0NJEv76f33yd+mtCJ7bxzaT3UAn0TOaLC/HlzEXUyo="";␤  }",buildRustPackage,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,5,3,8,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,95,2024-07-03,FALSE,0.21,20,v0.9.0,tag
1eb37b41331d71742fe1c26c2c48cadadebb6abb,c231242f00f120aa8523290fbfdbfdadd3818c66,2025-10-18,pkgs/by-name/rb/rbspy/package.nix,rbspy,0.34.0,"fetchFromGitHub {␤    owner = ""rbspy"";␤    repo = ""rbspy"";␤    tag = ""v${version}"";␤    hash = ""sha256-yVcVuMCyvk9RbkbKomqjkLY+p5tUzW2zcAKZ8XfsjM0="";␤  }",buildRustPackage,34761aab73dd38c9b61f92838c9055a96e46593c,rbspy,0.38.0,"fetchFromGitHub {␤    owner = ""rbspy"";␤    repo = ""rbspy"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-6pQoCPwrIKaEUYgaHNgFLz+bY4p+ImlhZ2l2vehA4Ic="";␤  }",buildRustPackage,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,6,10,16,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,95,2025-05-05,FALSE,0.21,21,v0.38.0,tag
ae05b5dbc7d9353f307528c4aeb2b91ae1da2aec,544961dfcce86422ba200ed9a0b00dd4b1486ec5,2025-10-17,pkgs/by-name/hd/hdrmerge/package.nix,hdrmerge,0.5.0-unstable-2024-08-02,"fetchFromGitHub {␤    owner = ""jcelaya"";␤    repo = ""hdrmerge"";␤    rev = ""e2a46f97498b321b232cc7f145461212677200f1"";␤    hash = ""sha256-471gJtF9M36pAId9POG8ZIpNk9H/157EdHqXSAPlhN0="";␤  }",mkDerivation,82c2e0d6dde50b17ae366d2aa36f224dc19af469,hdrmerge,0.5.0-unstable-2025-04-26,"fetchFromGitHub {␤    owner = ""jcelaya"";␤    repo = ""hdrmerge"";␤    rev = ""3bbe43771ba15b899151721bc14aa57e86b60f2f"";␤    hash = ""sha256-4FIGchwROXe8qLRBaYih2k9zDll2YoYGDj06SrIqK9Q="";␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,6,5,11,2025-06-21,3dfcab3d12540f1a889b4dc842ee1cb1a4356c45,118,2025-06-21,FALSE,5.22,22,3bbe43771ba15b899151721bc14aa57e86b60f2f,rev
2225505e18cca95ed0e6e4b578cb2d93e3a26a79,d1369ce9c153cf656a112a42fa416484c234c56b,2025-10-17,pkgs/by-name/uq/uqmi/package.nix,uqmi,unstable-2024-01-16,"fetchgit {␤    url = ""https://git.openwrt.org/project/uqmi.git"";␤    rev = ""c3488b831ce6285c8107704156b9b8ed7d59deb3"";␤    hash = ""sha256-O5CeLk0WYuBs3l5xBUk9kXDRMzFvYSRoqP28KJ5Ztos="";␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,uqmi,unstable-2025-07-30,"fetchgit {␤    url = ""https://git.openwrt.org/project/uqmi.git"";␤    rev = ""7914da43cddaaf6cfba116260c81e6e9adffd5ab"";␤    hash = ""sha256-Ny5Jd/6N1nTcv2GGP1YLFe+ljn15sUQJVAEVPvYtz3M="";␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,2,6,8,2024-12-10,4f0dadbf38ee4cf4cc38cbc232b7708fddf965bc,311,2024-11-09,TRUE,5.78,23,7914da43cddaaf6cfba116260c81e6e9adffd5ab,rev
924ad3375bf8c09d55d2f8e30b2daf5fa9562cb3,ace9daf9c87da128ab31f82e211fcc60ff99080b,2025-10-17,pkgs/by-name/uc/uclient/package.nix,uclient,unstable-2023-04-13,"fetchgit {␤    url = ""https://git.openwrt.org/project/uclient.git"";␤    rev = ""007d945467499f43656b141171d31f5643b83a6c"";␤    hash = ""sha256-A47dyVc2MtOL6aImZ0b3SMWH2vzjfAXzRAOF4nfH6S0="";␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,uclient,unstable-2025-10-03,"fetchgit {␤    url = ""https://git.openwrt.org/project/uclient.git"";␤    rev = ""dc909ca71bc884c0e5362e1d7cc7808696cb2add"";␤    hash = ""sha256-jrhLBB3Mb7FvxMtKxG7e7D/hcyygTjx868POGtF+Dcc="";␤  }",mkDerivation,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,7,1,8,2024-12-10,4f0dadbf38ee4cf4cc38cbc232b7708fddf965bc,311,2024-11-09,FALSE,1.76,24,dc909ca71bc884c0e5362e1d7cc7808696cb2add,rev
653b184e72b6b0f06310adcc4e9a482e6364594e,a981366e821ac5510e4ee118a45582af1fb83ac7,2025-10-17,pkgs/development/python-modules/nox/default.nix,nox,2025.05.01,"fetchFromGitHub {␤    owner = ""wntrblm"";␤    repo = ""nox"";␤    tag = version;␤    hash = ""sha256-qH8oh7tmiJkXOobyDZMRZ62w2sRHJF8sh4PX+6s7M70="";␤  }",buildPythonPackage,3cbe716e2346710d6e1f7c559363d14e11c32a43,nox,2025.10.16,"fetchFromGitHub {␤    owner = ""wntrblm"";␤    repo = ""nox"";␤    tag = version;␤    hash = ""sha256-oRVDGHw/0HkHLtzcSZL2Aj1uxuRS/ms66cBPDQjJ17I="";␤  }",buildPythonPackage,34761aab73dd38c9b61f92838c9055a96e46593c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,1,5,2025-08-23,4bd0b9c7ab548711a03922851eebef7bc2ce9f1b,55,2022-12-04,FALSE,0.28,25,2025.10.16,tag
a2915aab1d645ac412bdd4564faaff96d505eb2d,44be8f3b32dee721cb8faa5a94e2ae2723b74c8f,2025-10-16,pkgs/development/python-modules/mitmproxy/default.nix,mitmproxy,12.1.2,"fetchFromGitHub {␤    owner = ""mitmproxy"";␤    repo = ""mitmproxy"";␤    tag = ""v${version}"";␤    hash = ""sha256-XYZ14JlVYG/OLlEze+C1L/HP3HD5GEW+jG2YYSXW/8Y="";␤  }",buildPythonPackage,3cbe716e2346710d6e1f7c559363d14e11c32a43,mitmproxy,12.2.0,"fetchFromGitHub {␤    owner = ""mitmproxy"";␤    repo = ""mitmproxy"";␤    tag = ""v${version}"";␤    hash = ""sha256-2ldebsgR0xZV4WiCLV7DBUKXZo3oE+M6cmvRbSeCSLQ="";␤  }",buildPythonPackage,3cbe716e2346710d6e1f7c559363d14e11c32a43,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,3,7,2025-10-06,3505c41ba5baed4c99295dcf893485430ca02957,10,2020-07-23,FALSE,0.3,26,v12.2.0,tag
864e7fc2a30054896db41a225b726cc80c5ea5c1,17e4a22a042e8841c65331984d89614f20df8c89,2025-10-17,pkgs/by-name/zi/zipline/package.nix,zipline,4.3.1,"fetchFromGitHub {␤    owner = ""diced"";␤    repo = ""zipline"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-tQRfgLU0Dvf3vhELsttprfzscvHUgI1u7k9RA4S4vqo="";␤    leaveDotGit = true;␤    postFetch = ''␤      git -C $out rev-parse --short HEAD > $out/.git_head␤      rm -rf $out/.git␤    '';␤  }",mkDerivation,3cbe716e2346710d6e1f7c559363d14e11c32a43,zipline,4.3.2,"fetchFromGitHub {␤    owner = ""diced"";␤    repo = ""zipline"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-t83LYLjAdXQkQKZlzaBCIs1wKk3v3GVQi8QHUPRHC18="";␤    leaveDotGit = true;␤    postFetch = ''␤      git -C $out rev-parse --short HEAD > $out/.git_head␤      rm -rf $out/.git␤    '';␤  }",mkDerivation,3cbe716e2346710d6e1f7c559363d14e11c32a43,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,1,5,2025-09-20,2b289458b844d9b75f4facc65a8f4d3ea1cff578,27,2025-01-03,FALSE,34.16,27,v4.3.2,tag
