commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_type,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_type,post_fetcher_content,post_builder_type,post_nixpkgs_base,fully_qualified_name,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,update_sequence_num,total_updates_in_window,input_drvs_match,input_drvs_diff_count,package_attr,input_drvs_error,post_build_success,post_build_time,post_src_ref,hybrid_build_success,hybrid_build_time,random_order
a997ac0dc22d4b06565f5cba8bc2fa488cac7375,8baef2b0a492a23f47bd6f2dacec0109ea04395c,2025-07-28,pkgs/by-name/si/sirius/package.nix,SIRIUS,7.6.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""electronic-structure"";␤    repo = ""SIRIUS"";␤    rev = ""v${version}"";␤    hash = ""sha256-A3WiEzo2ianxdF9HMZN9cT0lFosToGEHh0o6uBSAYqU="";␤  }",mkDerivation,c10013702f1e18305d4d53154cb3fab3b5742c43,SIRIUS,7.8.0-unstable-2025-07-23,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""electronic-structure"";␤    repo = ""SIRIUS"";␤    rev = ""258c8c6543af0350ac002a52fbe18221ea275590"";␤    hash = ""sha256-HHt3iw3muIGz86NmI9p6yuv7jrXoiz/83qTTueU7Lpk="";␤  }",mkDerivation,a918bb3594dd243c2f8534b3be01b3cb4ed35fd1,sirius,True,True,True,False,False,version_bump,14,0,14,,,,,1,1,False,6,sirius,False,True,4.941318511962891,258c8c6543af0350ac002a52fbe18221ea275590,False,,408
2841c91af6093ee930c2c2b69bc5497f2b04508e,7a7425ea73b5692d14600e63d25791ee86456698,2025-08-22,pkgs/development/python-modules/sphinxcontrib-images/default.nix,sphinxcontrib-images,0.9.4,fetchPypi,"fetchPypi {␤    inherit pname version;␤    hash = ""sha256-9sI30EMHk+ZdkdvdsTsfsmos+DgECp3utSESlp+8Sks="";␤  }",buildPythonPackage,596312aae91421d6923f18cecce934a7d3bfd6b8,sphinxcontrib-images,1.0.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""sphinx-contrib"";␤    repo = ""images"";␤    tag = version;␤    hash = ""sha256-olkczYxvdUgLZXmvA0SUXL2q+NL4tvUfRWBG7S05dQU="";␤  }",buildPythonPackage,37ff64b7108517f8b6ba5705ee5085eac636a249,python313Packages.sphinxcontrib-images,True,True,True,True,False,mixed,1,3,4,,,,,1,1,False,2,python313Packages.sphinxcontrib-images,False,True,0.7486639022827148,refs/tags/1.0.1,True,3.0507845878601074,409
df8e25a2fbb16dabaffbff713f968674eee0f3db,aa3c8494029054319a304ff028d0c3c86739154c,2025-08-23,pkgs/by-name/sp/spirit/package.nix,spirit,0.8.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""block"";␤    repo = ""spirit"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-bGKqiCd9dggppORouoWlAoAaYdx4vAivsP22KWm1fxU="";␤  }",buildGoModule,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4,spirit,0.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""block"";␤    repo = ""spirit"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-B9yrPHHIjtfjY1+auC/8h95ejs2f6HD5TCIrt+8dH2k="";␤  }",buildGoModule,61308fbb163ae7045c9b3004a0d067822984df33,spirit,True,True,False,False,False,version_bump,6,1,7,,,,,1,1,True,0,spirit,False,True,1.1727676391601562,refs/tags/v0.9.0,False,,410
3be790be3a6d3fb6dacfb1f6589f87499bb6bc26,6dabf8cbed1697b765440edcf0afb27ebdfd366e,2025-08-22,pkgs/by-name/te/terragrunt/package.nix,terragrunt,0.85.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""gruntwork-io"";␤    repo = ""terragrunt"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-ey3Qbwg036OzWYfw/0lso3CentUXGF0/NB/w3ss3Dp0="";␤  }",buildGoModule,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4,terragrunt,0.86.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""gruntwork-io"";␤    repo = ""terragrunt"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-Xmka1391wEGufEEavQNoB5YuzR7npe6ky8MzKJnGQt8="";␤  }",,61308fbb163ae7045c9b3004a0d067822984df33,terragrunt,True,True,False,False,False,version_bump,3,4,7,,,,,1,1,False,2,terragrunt,False,True,1.567110300064087,refs/tags/v0.86.0,False,,411
b864be49263ee968012e13dc5d3304a525c913d1,0caa862d168646b35476658508248cc60a587cb1,2025-08-23,pkgs/development/python-modules/blosc2/default.nix,blosc2,3.6.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Blosc"";␤    repo = ""python-blosc2"";␤    tag = ""v${version}"";␤    hash = ""sha256-MSGuG9Vqniz6gie0je84XNTHLZaZho9tmqELMKoDh/U="";␤  }",buildPythonPackage,c3fc1fe6d8765d99c8614c6f82d611dc56b9ae37,blosc2,3.7.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Blosc"";␤    repo = ""python-blosc2"";␤    tag = ""v${version}"";␤    hash = ""sha256-mA7/8i77wtl9b6IT4Wp/uFDYp/IacnPnAsRoXe64+z4="";␤  }",buildPythonPackage,88cef159e47c0dc56f151593e044453a39a6e547,python312Packages.blosc2,True,True,False,False,False,version_bump,4,0,4,,,,,1,1,True,0,python312Packages.blosc2,False,True,3.0771729946136475,refs/tags/v3.7.1,False,,412
72dc30c5ddc4f22fcee1d11e407591380d41ca57,103adb01314f5fc734504931ce1f5544ff80c624,2025-08-19,pkgs/development/python-modules/tika-client/default.nix,tika-client,0.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""stumpylog"";␤    repo = ""tika-client"";␤    tag = version;␤    hash = ""sha256-lg6syUbEbPb70iBa4lw5fVN8cvfWY3bkG2jNGxxNLDo="";␤  }",buildPythonPackage,a3f75d80983edb6010b08b9e6ce889811129a26c,tika-client,0.10.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""stumpylog"";␤    repo = ""tika-client"";␤    tag = version;␤    hash = ""sha256-XYyMp+02lWzE+3Txr+shVGVwalLEJHvoy988tA7SWgY="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.tika-client,True,True,False,False,False,version_bump,5,4,9,,,,,1,1,False,1,python3Packages.tika-client,False,True,2.674961566925049,refs/tags/0.10.0,True,3.232367992401123,413
e0a11f197072707040a556f31d68522f0c93afd7,609fa5101d7fc8ed47efc959e72484c84bf2d253,2025-08-22,pkgs/development/python-modules/zcc-helper/default.nix,zcc-helper,3.5.2,fetchFromBitbucket,"fetchFromBitbucket {␤    owner = ""mark_hannon"";␤    repo = ""zcc"";␤    rev = ""release_${version}"";␤    hash = ""sha256-6cpLpzzJPoyWaldXZzptV2LY5aYmRtVf0rd1Ye71VG0="";␤  }",buildPythonPackage,596312aae91421d6923f18cecce934a7d3bfd6b8,zcc-helper,3.6,fetchFromBitbucket,"fetchFromBitbucket {␤    owner = ""mark_hannon"";␤    repo = ""zcc"";␤    rev = ""release_${version}"";␤    hash = ""sha256-93zSEGr5y00+heuG0hTME+BkLQBUmHnXXMH12ktMtM4="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.zcc-helper,True,True,False,False,False,version_bump,0,5,5,,,,,1,1,True,0,python3Packages.zcc-helper,False,True,0.5122385025024414,release_3.6,False,,414
15b173668f296e6c6b453b470d00b7e53fbf6d18,3eba985d255e463876ccd6e48a51f52c4c0f88ea,2025-08-18,pkgs/development/python-modules/django-guardian/default.nix,django-guardian,2.4.0,fetchPypi,"fetchPypi {␤    inherit pname version;␤    sha256 = ""c58a68ae76922d33e6bdc0e69af1892097838de56e93e78a8361090bcd9f89a0"";␤  }",buildPythonPackage,a3f75d80983edb6010b08b9e6ce889811129a26c,django-guardian,3.0.3,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""django-guardian"";␤    repo = ""django-guardian"";␤    tag = version;␤    hash = ""sha256-0rOEue+OApWQmSBuwTLnu/yU5HUa5pgvVBUG5fT4iwY="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.django-guardian,True,True,True,True,False,mixed,6,3,9,,,,,1,1,False,5,python3Packages.django-guardian,False,True,21.452642679214478,refs/tags/3.0.3,False,,415
d29c0b875ad2b5991efbb6617da22cc54a88a3e1,d45072bf285bf8a108c8ff31489d62ec6f28d34a,2025-08-21,pkgs/development/python-modules/ffmpy/default.nix,ffmpy,0.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Ch00k"";␤    repo = ""ffmpy"";␤    tag = version;␤    hash = ""sha256-U20mBg+428kkka6NY9qc7X8jH8A5bKa++g2+PTn/MYg="";␤  }",buildPythonPackage,8f29d98022148c866e3843c2e3106e8d27b1a44d,ffmpy,0.6.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Ch00k"";␤    repo = ""ffmpy"";␤    tag = version;␤    hash = ""sha256-u//L2vxucFlWmk1+pdp+iCrpzzMZUonDAn1LELgX86E="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.ffmpy,True,True,False,False,False,version_bump,0,4,4,,,,,1,1,True,0,python3Packages.ffmpy,False,True,2.2577450275421143,refs/tags/0.6.1,False,,416
6fe44ff4f2c9a739aa01d9e08280b08bc65602d2,13b9a48210033169304188000600ea4b6b1272ed,2025-08-21,pkgs/by-name/re/recastnavigation/package.nix,recastai,unstable-2023-01-02,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""recastnavigation"";␤    repo = ""recastnavigation"";␤    rev = ""405cc095ab3a2df976a298421974a2af83843baf"";␤    sha256 = ""sha256-WVzDI7+UuAl10Tm1Zjkea/FMk0cIe7pWg0iyFLbwAdI="";␤  }",mkDerivation,596312aae91421d6923f18cecce934a7d3bfd6b8,recastai,unstable-2025-08-12,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""recastnavigation"";␤    repo = ""recastnavigation"";␤    rev = ""40ec6fcd6c0263a3d7798452aee531066072d15d"";␤    hash = ""sha256-4flJMJsuCecpHDtgAsnDU7WoAtUg/XJfRXx096Zw6bE="";␤  }",mkDerivation,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4,recastnavigation,True,True,True,False,False,version_bump,3,9,12,,,,,1,1,False,2,recastnavigation,False,True,3.065342903137207,40ec6fcd6c0263a3d7798452aee531066072d15d,True,32.704915046691895,417
653226bb50b7d6e19832eb483c7f8efdef1f22cd,addb1ddd478d0df973caa8c865beb41d2196e13e,2025-08-20,pkgs/by-name/do/docstrfmt/package.nix,docstrfmt,1.10.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""LilSpazJoekp"";␤    repo = ""docstrfmt"";␤    tag = ""v${version}"";␤    hash = ""sha256-L7zz9FJRSiBWthME0zsUWHxeA+zVuxQpkyEVbNSSEQs="";␤  }",buildPythonApplication,c3fc1fe6d8765d99c8614c6f82d611dc56b9ae37,docstrfmt,1.11.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""LilSpazJoekp"";␤    repo = ""docstrfmt"";␤    tag = ""v${version}"";␤    hash = ""sha256-5Yx+omXZSlpJSzA4dTY/JdfmHQshM7qI++OVvqYg1jc="";␤  }",buildPythonApplication,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4,docstrfmt,True,True,False,False,False,version_bump,0,5,5,,,,,1,1,False,1,docstrfmt,False,True,28.46044635772705,refs/tags/v1.11.0,True,33.60285258293152,418
f95f31ff2dfd2e83fb15bec6cd3bca60524f989c,f620f33b632769af3e354d6b0943adb9c1bbdb6b,2025-07-31,pkgs/by-name/ta/taskchampion-sync-server/package.nix,taskchampion-sync-server,0.6.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""GothenburgBitFactory"";␤    repo = ""taskchampion-sync-server"";␤    tag = ""v${version}"";␤    hash = ""sha256-spuTCRsF1uHTTWfOjkMRokZnBhqP53CPAi3WMJB3yq4="";␤  }",buildRustPackage,97eb7ee0da337d385ab015a23e15022c865be75c,taskchampion-sync-server,0.7.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""GothenburgBitFactory"";␤    repo = ""taskchampion-sync-server"";␤    tag = ""v${version}"";␤    hash = ""sha256-DNGugytc4dMjj8je4BpEjNjdrnTBnWc1MNeMqcdTr4s="";␤  }",buildRustPackage,61308fbb163ae7045c9b3004a0d067822984df33,taskchampion-sync-server,True,True,False,False,False,version_bump,14,2,16,,,,,1,1,False,1,taskchampion-sync-server,False,True,1.0123705863952637,refs/tags/v0.7.0,False,,419
50b4e9ca44d103681a62624b25b23fd16c59334c,84f9c4047ceb5d5ca3580144f7796e4ca35b7670,2025-08-16,pkgs/by-name/lx/lxqt-panel-profiles/package.nix,lxqt-panel-profiles,1.2,fetchFromGitea,"fetchFromGitea {␤    domain = ""codeberg.org"";␤    owner = ""MrReplikant"";␤    repo = ""lxqt-panel-profiles"";␤    rev = version;␤    hash = ""sha256-V76R3mWF/PgweMaDYTr6eJ3IDBsSJ8BSP5MYpKAWxM8="";␤  }",mkDerivation,c3fc1fe6d8765d99c8614c6f82d611dc56b9ae37,lxqt-panel-profiles,1.3,fetchFromGitea,"fetchFromGitea {␤    domain = ""codeberg.org"";␤    owner = ""MrReplikant"";␤    repo = ""lxqt-panel-profiles"";␤    rev = ""v${version}"";␤    hash = ""sha256-mI/Rg3YeK64R3cCn+xz4+CHZldGteZ4Id4h/YUcreW4="";␤  }",mkDerivation,596312aae91421d6923f18cecce934a7d3bfd6b8,lxqt-panel-profiles,True,True,True,False,False,version_bump,2,2,4,,,,,1,1,True,0,lxqt-panel-profiles,False,True,4.596822261810303,v1.3,False,,420
498818496e45328f2badfc14c49697d894fc345b,7701fe74f11baa29efe7e8366b332ec9af5d2d94,2025-08-20,pkgs/development/python-modules/qnapstats/default.nix,qnapstats,0.5.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""colinodell"";␤    repo = ""python-qnapstats"";␤    tag = version;␤    hash = ""sha256-dpxl6a61h8zB7eS/2lxG+2//bOTzV6s4T1W+DVj0fnI="";␤  }",buildPythonPackage,97eb7ee0da337d385ab015a23e15022c865be75c,qnapstats,0.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""colinodell"";␤    repo = ""python-qnapstats"";␤    tag = version;␤    hash = ""sha256-4zGCMwuPL9QFVLgyZ6/aV9YBQJBomPkX34C7ULEd4Fw="";␤  }",buildPythonPackage,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6,python3Packages.qnapstats,True,True,False,False,False,version_bump,7,3,10,,,,,1,1,False,5,python3Packages.qnapstats,False,True,0.7496466636657715,refs/tags/0.6.0,False,,421
d416416015943eb0b191fbe37b3e7e4046f5cc60,64cf35ea43472e3a79066295d56e0b24712aefed,2025-08-04,pkgs/by-name/si/sing-box/package.nix,sing-box,1.11.15,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""SagerNet"";␤    repo = ""sing-box"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-uqPV3PGk3hFpV1B8+htBG9x58RVWew0sBDUItpxyv8Q="";␤  }",buildGoModule,d74de548348c46cf25cb1fcc4b74f38103a4590d,sing-box,1.12.3,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""SagerNet"";␤    repo = ""sing-box"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-OHhCC+tSDZRSDN9i3L6NtwgarBKHv+KGNyPhHttqo4g="";␤  }",buildGoModule,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4,sing-box,True,True,False,False,False,version_bump,5,3,8,,,,,1,1,True,0,sing-box,False,True,68.93314790725708,refs/tags/v1.12.3,False,,422
223d8c24a87d54579b4ff709499ffa8b17e8734c,dc29a184276d0146d1964d2ec8a92e7e4cad16a9,2025-08-19,pkgs/by-name/tg/tgpt/package.nix,tgpt,2.10.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""aandrew-me"";␤    repo = ""tgpt"";␤    tag = ""v${version}"";␤    hash = ""sha256-q7dod5kKvKny4Zht6KpHpRa7N9Je+tmKVyn9PEde/+c="";␤  }",buildGoModule,97eb7ee0da337d385ab015a23e15022c865be75c,tgpt,2.11.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""aandrew-me"";␤    repo = ""tgpt"";␤    tag = ""v${version}"";␤    hash = ""sha256-mEzTvurjG/58qgNtJie7Iy6rSkiu2VbDIu1MiyrcEyo="";␤  }",buildGoModule,c3fc1fe6d8765d99c8614c6f82d611dc56b9ae37,tgpt,True,True,False,False,False,version_bump,4,1,5,,,,,1,1,False,1,tgpt,False,True,1.2021074295043945,refs/tags/v2.11.0,False,,423
54bcda1c432ecc86e897bee08a267ff65dde463b,9c9c796ce7159cdda0ab4f596684c847d98ff686,2025-08-20,pkgs/by-name/gr/grype/package.nix,grype,0.92.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""anchore"";␤    repo = ""grype"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-OySQO/ZJvaD4mrIRqymBJDXdPC8ZWCz+ELrMXvmQPvk="";␤    # populate values that require us to use git. By doing this in postFetch we␤    # can delete .git afterwards and maintain better reproducibility of the src.␤    leaveDotGit = true;␤    postFetch = ''␤      cd ""$out""␤      git rev-parse HEAD > $out/COMMIT␤      # 0000-00-00T00:00:00Z␤      date -u -d ""@$(git log -1 --pretty=%ct)"" ""+%Y-%m-%dT%H:%M:%SZ"" > $out/SOURCE_DATE_EPOCH␤      find ""$out"" -name .git -print0 | xargs -0 rm -rf␤    '';␤  }",buildGoModule,a3f75d80983edb6010b08b9e6ce889811129a26c,grype,0.98.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""anchore"";␤    repo = ""grype"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-EJEQHi3N1O5rl0TWxRR/yUkZpbZv4++W7NbUbVEN8e8="";␤    # populate values that require us to use git. By doing this in postFetch we␤    # can delete .git afterwards and maintain better reproducibility of the src.␤    leaveDotGit = true;␤    postFetch = ''␤      cd ""$out""␤      git rev-parse HEAD > $out/COMMIT␤      # 0000-00-00T00:00:00Z␤      date -u -d ""@$(git log -1 --pretty=%ct)"" ""+%Y-%m-%dT%H:%M:%SZ"" > $out/SOURCE_DATE_EPOCH␤      find ""$out"" -name .git -print0 | xargs -0 rm -rf␤    '';␤  }",buildGoModule,c3fc1fe6d8765d99c8614c6f82d611dc56b9ae37,grype,True,True,False,False,False,version_bump,3,2,5,,,,,1,1,True,0,grype,False,True,1.765467643737793,refs/tags/v0.98.0,False,,424
8fa36c6042742425fb045fba3e3678e41ea348d8,85e40bd9734b67e9c649f0749dcad99fd63469ba,2025-08-04,pkgs/by-name/ox/oxlint/package.nix,oxlint,1.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""oxc-project"";␤    repo = ""oxc"";␤    tag = ""oxlint_v${finalAttrs.version}"";␤    hash = ""sha256-URgz9k89WgYfCu9OlNCZk5wRt8upt58rIxFWa90L+OQ="";␤  }",buildRustPackage,cab778239e705082fe97bb4990e0d24c50924c04,oxlint,1.12.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""oxc-project"";␤    repo = ""oxc"";␤    tag = ""oxlint_v${finalAttrs.version}"";␤    hash = ""sha256-HH98Q4mvCrylnRmvmfqKksF3ECT3rkoT93bSTqV4xOY="";␤  }",buildRustPackage,d33e926c80e6521a55da380a4c4c44a7462af405,oxlint,True,True,False,False,False,version_bump,3,1,4,,,,,1,1,False,1,oxlint,False,True,1.059117317199707,refs/tags/oxlint_v1.12.0,False,,425
8d64b8c77a4a13538fed6fcaf5435c88d8ea229e,78580172eac63f33973236da97d26787357277b0,2025-08-18,pkgs/development/python-modules/ttfautohint-py/default.nix,ttfautohint-py,0.5.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""fonttools"";␤    repo = ""ttfautohint-py"";␤    tag = ""v${version}"";␤    hash = ""sha256-NTog461RpyHKo/Qpicj3tflehaKj9LlZEN9qeCMM6JQ="";␤  }",buildPythonPackage,a3f75d80983edb6010b08b9e6ce889811129a26c,ttfautohint-py,0.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""fonttools"";␤    repo = ""ttfautohint-py"";␤    tag = ""v${version}"";␤    hash = ""sha256-wA8su7HEQnDbCShrX9fiP/VKNMtMqeayHbQXHqy8iOA="";␤  }",buildPythonPackage,aaff8c16d7fc04991cac6245bee1baa31f72b1e1,python3Packages.ttfautohint-py,True,True,False,False,False,version_bump,1,5,6,,,,,1,1,False,1,python3Packages.ttfautohint-py,False,True,2.205188751220703,refs/tags/v0.6.0,False,,426
eb604420f4987e6f6df07767802996a5d32a75c5,19a07958964cea03b3c123e299bf59b437ec8760,2025-08-19,pkgs/by-name/ge/geph/package.nix,geph5,0.2.72,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""geph-official"";␤    repo = ""geph5"";␤    rev = ""geph5-client-v${finalAttrs.version}"";␤    hash = ""sha256-+/oOQjebkn3iYi5UXFzFoe0ldu+p+nf5uEjGhk5nlNo="";␤  }",buildRustPackage,97eb7ee0da337d385ab015a23e15022c865be75c,geph5,0.2.77,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""geph-official"";␤    repo = ""geph5"";␤    rev = ""geph5-client-v${finalAttrs.version}"";␤    hash = ""sha256-xm2eSCLIPYydR8iwMlZyc/M6bFrUZRqL5yZUXuYdk/k="";␤  }",buildRustPackage,596312aae91421d6923f18cecce934a7d3bfd6b8,geph,True,True,False,False,False,version_bump,9,1,10,,,,,1,1,True,0,geph,False,True,4.6728832721710205,geph5-client-v0.2.77,False,,427
7620851833c0302f3a2cbfc50a92c9b148ef5a7c,abb55708355a551ec4ab7558ea54092aa81c6dd1,2025-08-18,pkgs/by-name/gl/glsl_analyzer/package.nix,glsl_analyzer,1.5.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""nolanderc"";␤    repo = ""glsl_analyzer"";␤    rev = ""v${finalAttrs.version}"";␤    hash = ""sha256-AIzk05T8JZn8HWSI6JDFUIYl4sutd3HR3Zb+xmJll0g="";␤  }",mkDerivation,09906cab24f49dedbb5b429f8b6c840d4e75b1b7,glsl_analyzer,1.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""nolanderc"";␤    repo = ""glsl_analyzer"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-UDAbSRGaismUHQy4s+gygDzrrHu1G5PObRBWnua6bDA="";␤  }",mkDerivation,58dcbf1ec551914c3756c267b8b9c8c86baa1b2f,glsl_analyzer,True,True,False,False,False,version_bump,5,3,8,,,,,1,1,True,0,glsl_analyzer,False,True,0.848679780960083,refs/tags/v1.6.0,False,,428
3b9bf641c322396f8fdfecdd1d443b09f82a6e79,78580172eac63f33973236da97d26787357277b0,2025-08-18,pkgs/development/python-modules/lm-eval/default.nix,lm-eval,0.4.8,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""EleutherAI"";␤    repo = ""lm-evaluation-harness"";␤    tag = ""v${version}"";␤    hash = ""sha256-F8oy6XTovqiU7FQyuubRsiblSdvfZg9RPIyzRw2GH18="";␤  }",buildPythonPackage,a3f75d80983edb6010b08b9e6ce889811129a26c,lm-eval,0.4.9.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""EleutherAI"";␤    repo = ""lm-evaluation-harness"";␤    tag = ""v${version}"";␤    hash = ""sha256-N5NRRabjWxPchwOIkjqYTCKInCmVSY6T5cAmdxNbCkU="";␤  }",buildPythonPackage,8f29d98022148c866e3843c2e3106e8d27b1a44d,python3Packages.lm-eval,True,True,False,False,False,version_bump,39,32,71,,,,,1,1,False,1,python3Packages.lm-eval,False,True,6.38485312461853,refs/tags/v0.4.9.1,False,,429
f95264db5954f437be676f1d33a934ae8ce7e7b9,1369df773d6af862d3ef8df6509dd3a04d4504a5,2025-08-16,pkgs/development/python-modules/pydevccu/default.nix,pydevccu,0.1.11,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""SukramJ"";␤    repo = ""pydevccu"";␤    tag = version;␤    hash = ""sha256-Ar9KNOkiy60HTGKz8br701v8xF470dz1jv8sp/CZbpw="";␤  }",buildPythonPackage,b6b47963d86aca847fe9754627b1f20f5fd0181d,pydevccu,0.1.15,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""SukramJ"";␤    repo = ""pydevccu"";␤    tag = version;␤    hash = ""sha256-wyv/ObAIZmkiytNSVNfbM8M5rkJc5czc1N6PJJd5A6Q="";␤  }",buildPythonPackage,8f29d98022148c866e3843c2e3106e8d27b1a44d,python313Packages.pydevccu,True,True,False,False,False,version_bump,5,0,5,,,,,1,1,False,2,python313Packages.pydevccu,False,True,0.9323029518127441,refs/tags/0.1.15,False,,430
605562d4403bea08ce8cf75a710dfb88a048a516,7037d9a4ef4f30a86e6a884b5ffce00d424dc6bf,2025-08-16,pkgs/development/python-modules/langsmith/default.nix,langsmith,0.4.9,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""langchain-ai"";␤    repo = ""langsmith-sdk"";␤    tag = ""v${version}"";␤    hash = ""sha256-7XV85/IN1hG9hYBSg73pymIwIWYAay/18NAsV6Jz4Ik="";␤  }",buildPythonPackage,b6b47963d86aca847fe9754627b1f20f5fd0181d,langsmith,0.4.14,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""langchain-ai"";␤    repo = ""langsmith-sdk"";␤    tag = ""v${version}"";␤    hash = ""sha256-9CBEVe3FCpqUMtoTQKikgDmSvqqppTPWYrhElPh6UcA="";␤  }",buildPythonPackage,596312aae91421d6923f18cecce934a7d3bfd6b8,python3Packages.langsmith,True,True,False,False,False,version_bump,2,2,4,,,,,1,1,False,2,python3Packages.langsmith,False,True,3.145404577255249,refs/tags/v0.4.14,False,,431
ecd88597fd55f11df63c02f762028fb326d95107,a650b5d0de99158323597f048667c4d914243224,2025-08-16,pkgs/development/python-modules/pyaussiebb/default.nix,pyaussiebb,0.1.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""yaleman"";␤    repo = ""aussiebb"";␤    tag = ""v${version}"";␤    hash = ""sha256-ejaHweoRNrJJq6XGeTrENco8SPwwu6rSpGzksu0CsCY="";␤  }",buildPythonPackage,a650b5d0de99158323597f048667c4d914243224,pyaussiebb,0.1.6,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""yaleman"";␤    repo = ""aussiebb"";␤    tag = ""v${version}"";␤    hash = ""sha256-GD04Bq+uJs2JuTjtnGh6QKD4uFXwmGcOMB1Hu9yBlkI="";␤  }",buildPythonPackage,b6b47963d86aca847fe9754627b1f20f5fd0181d,python313Packages.pyaussiebb,True,True,False,False,False,version_bump,2,12,14,,,,,1,1,False,3,python313Packages.pyaussiebb,False,True,2.5033891201019287,refs/tags/v0.1.6,False,,432
